,index,label,segment_path,video_class,video_name,dataset
2003,510,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse012_x264/Abuse012_x264-seg10.mp4,Abuse,Abuse012_x264,ucfcrime
2004,1680,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting009_x264/Fighting009_x264-seg0.mp4,Fighting,Fighting009_x264,ucfcrime
2005,499,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse026_x264/Abuse026_x264-seg12.mp4,Abuse,Abuse026_x264,ucfcrime
2006,2711,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery087_x264/Robbery087_x264-seg16.mp4,Robbery,Robbery087_x264,ucfcrime
2007,1856,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting030_x264/Fighting030_x264-seg26.mp4,Fighting,Fighting030_x264,ucfcrime
2008,1388,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault025_x264/Assault025_x264-seg13.mp4,Assault,Assault025_x264,ucfcrime
2009,1519,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault050_x264/Assault050_x264-seg4.mp4,Assault,Assault050_x264,ucfcrime
2010,2386,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery105_x264/Robbery105_x264-seg6.mp4,Robbery,Robbery105_x264,ucfcrime
2011,2975,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery033_x264/Robbery033_x264-seg25.mp4,Robbery,Robbery033_x264,ucfcrime
2012,2076,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting038_x264/Fighting038_x264-seg26.mp4,Fighting,Fighting038_x264,ucfcrime
2013,1540,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault001_x264/Assault001_x264-seg12.mp4,Assault,Assault001_x264,ucfcrime
2014,1217,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault005_x264/Assault005_x264-seg7.mp4,Assault,Assault005_x264,ucfcrime
2015,1416,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault029_x264/Assault029_x264-seg19.mp4,Assault,Assault029_x264,ucfcrime
2016,2217,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting016_x264/Fighting016_x264-seg0.mp4,Fighting,Fighting016_x264,ucfcrime
2017,2754,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery016_x264/Robbery016_x264-seg2.mp4,Robbery,Robbery016_x264,ucfcrime
2018,1676,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting048_x264/Fighting048_x264-seg4.mp4,Fighting,Fighting048_x264,ucfcrime
2019,1197,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault009_x264/Assault009_x264-seg25.mp4,Assault,Assault009_x264,ucfcrime
2020,1542,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault050_x264/Assault050_x264-seg6.mp4,Assault,Assault050_x264,ucfcrime
2021,2539,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery038_x264/Robbery038_x264-seg27.mp4,Robbery,Robbery038_x264,ucfcrime
2022,953,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest043_x264/Arrest043_x264-seg9.mp4,Arrest,Arrest043_x264,ucfcrime
2023,2635,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery066_x264/Robbery066_x264-seg0.mp4,Robbery,Robbery066_x264,ucfcrime
2024,750,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest012_x264/Arrest012_x264-seg23.mp4,Arrest,Arrest012_x264,ucfcrime
2025,234,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse038_x264/Abuse038_x264-seg23.mp4,Abuse,Abuse038_x264,ucfcrime
2026,732,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest033_x264/Arrest033_x264-seg14.mp4,Arrest,Arrest033_x264,ucfcrime
2027,3274,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery019_x264/Robbery019_x264-seg30.mp4,Robbery,Robbery019_x264,ucfcrime
2028,1156,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault047_x264/Assault047_x264-seg31.mp4,Assault,Assault047_x264,ucfcrime
2029,2813,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery105_x264/Robbery105_x264-seg18.mp4,Robbery,Robbery105_x264,ucfcrime
2030,2445,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery059_x264/Robbery059_x264-seg20.mp4,Robbery,Robbery059_x264,ucfcrime
2031,1209,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault048_x264/Assault048_x264-seg22.mp4,Assault,Assault048_x264,ucfcrime
2032,1065,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault005_x264/Assault005_x264-seg1.mp4,Assault,Assault005_x264,ucfcrime
2033,2156,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting013_x264/Fighting013_x264-seg26.mp4,Fighting,Fighting013_x264,ucfcrime
2034,1062,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault017_x264/Assault017_x264-seg10.mp4,Assault,Assault017_x264,ucfcrime
2035,2616,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery078_x264/Robbery078_x264-seg28.mp4,Robbery,Robbery078_x264,ucfcrime
2036,1167,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault017_x264/Assault017_x264-seg29.mp4,Assault,Assault017_x264,ucfcrime
2037,1492,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault017_x264/Assault017_x264-seg20.mp4,Assault,Assault017_x264,ucfcrime
2038,2706,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery085_x264/Robbery085_x264-seg13.mp4,Robbery,Robbery085_x264,ucfcrime
2039,884,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest032_x264/Arrest032_x264-seg4.mp4,Arrest,Arrest032_x264,ucfcrime
2040,143,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse015_x264/Abuse015_x264-seg21.mp4,Abuse,Abuse015_x264,ucfcrime
2041,3219,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery041_x264/Robbery041_x264-seg6.mp4,Robbery,Robbery041_x264,ucfcrime
2042,850,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest002_x264/Arrest002_x264-seg7.mp4,Arrest,Arrest002_x264,ucfcrime
2043,717,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest042_x264/Arrest042_x264-seg14.mp4,Arrest,Arrest042_x264,ucfcrime
2044,3108,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery029_x264/Robbery029_x264-seg17.mp4,Robbery,Robbery029_x264,ucfcrime
2045,2502,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery042_x264/Robbery042_x264-seg15.mp4,Robbery,Robbery042_x264,ucfcrime
2046,264,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse050_x264/Abuse050_x264-seg17.mp4,Abuse,Abuse050_x264,ucfcrime
2047,75,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse004_x264/Abuse004_x264-seg22.mp4,Abuse,Abuse004_x264,ucfcrime
2048,2492,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery085_x264/Robbery085_x264-seg31.mp4,Robbery,Robbery085_x264,ucfcrime
2049,395,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse021_x264/Abuse021_x264-seg2.mp4,Abuse,Abuse021_x264,ucfcrime
2050,2784,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery016_x264/Robbery016_x264-seg19.mp4,Robbery,Robbery016_x264,ucfcrime
2051,2224,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting045_x264/Fighting045_x264-seg4.mp4,Fighting,Fighting045_x264,ucfcrime
2052,3063,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery021_x264/Robbery021_x264-seg1.mp4,Robbery,Robbery021_x264,ucfcrime
2053,396,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse003_x264/Abuse003_x264-seg10.mp4,Abuse,Abuse003_x264,ucfcrime
2054,1365,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault007_x264/Assault007_x264-seg27.mp4,Assault,Assault007_x264,ucfcrime
2055,3243,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery029_x264/Robbery029_x264-seg18.mp4,Robbery,Robbery029_x264,ucfcrime
2056,1903,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting036_x264/Fighting036_x264-seg15.mp4,Fighting,Fighting036_x264,ucfcrime
2057,595,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest017_x264/Arrest017_x264-seg15.mp4,Arrest,Arrest017_x264,ucfcrime
2058,2109,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting027_x264/Fighting027_x264-seg22.mp4,Fighting,Fighting027_x264,ucfcrime
2059,1296,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault033_x264/Assault033_x264-seg10.mp4,Assault,Assault033_x264,ucfcrime
2060,1821,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting050_x264/Fighting050_x264-seg11.mp4,Fighting,Fighting050_x264,ucfcrime
2061,872,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest005_x264/Arrest005_x264-seg25.mp4,Arrest,Arrest005_x264,ucfcrime
2062,3185,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery038_x264/Robbery038_x264-seg20.mp4,Robbery,Robbery038_x264,ucfcrime
2063,2326,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery071_x264/Robbery071_x264-seg21.mp4,Robbery,Robbery071_x264,ucfcrime
2064,1548,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault008_x264/Assault008_x264-seg3.mp4,Assault,Assault008_x264,ucfcrime
2065,36,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse009_x264/Abuse009_x264-seg5.mp4,Abuse,Abuse009_x264,ucfcrime
2066,2710,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery053_x264/Robbery053_x264-seg9.mp4,Robbery,Robbery053_x264,ucfcrime
2067,2764,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery020_x264/Robbery020_x264-seg5.mp4,Robbery,Robbery020_x264,ucfcrime
2068,2143,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting044_x264/Fighting044_x264-seg18.mp4,Fighting,Fighting044_x264,ucfcrime
2069,2795,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery011_x264/Robbery011_x264-seg18.mp4,Robbery,Robbery011_x264,ucfcrime
2070,977,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest023_x264/Arrest023_x264-seg22.mp4,Arrest,Arrest023_x264,ucfcrime
2071,1571,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault015_x264/Assault015_x264-seg27.mp4,Assault,Assault015_x264,ucfcrime
2072,1122,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault037_x264/Assault037_x264-seg21.mp4,Assault,Assault037_x264,ucfcrime
2073,2239,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting028_x264/Fighting028_x264-seg10.mp4,Fighting,Fighting028_x264,ucfcrime
2074,2504,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery093_x264/Robbery093_x264-seg14.mp4,Robbery,Robbery093_x264,ucfcrime
2075,1892,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting010_x264/Fighting010_x264-seg22.mp4,Fighting,Fighting010_x264,ucfcrime
2076,675,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest008_x264/Arrest008_x264-seg10.mp4,Arrest,Arrest008_x264,ucfcrime
2077,728,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest009_x264/Arrest009_x264-seg10.mp4,Arrest,Arrest009_x264,ucfcrime
2078,412,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse006_x264/Abuse006_x264-seg7.mp4,Abuse,Abuse006_x264,ucfcrime
2079,1516,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault028_x264/Assault028_x264-seg12.mp4,Assault,Assault028_x264,ucfcrime
2080,1649,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting039_x264/Fighting039_x264-seg8.mp4,Fighting,Fighting039_x264,ucfcrime
2081,825,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest023_x264/Arrest023_x264-seg10.mp4,Arrest,Arrest023_x264,ucfcrime
2082,616,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest035_x264/Arrest035_x264-seg1.mp4,Arrest,Arrest035_x264,ucfcrime
2083,114,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse041_x264/Abuse041_x264-seg19.mp4,Abuse,Abuse041_x264,ucfcrime
2084,417,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse026_x264/Abuse026_x264-seg5.mp4,Abuse,Abuse026_x264,ucfcrime
2085,1625,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting048_x264/Fighting048_x264-seg3.mp4,Fighting,Fighting048_x264,ucfcrime
2086,2652,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery032_x264/Robbery032_x264-seg2.mp4,Robbery,Robbery032_x264,ucfcrime
2087,3215,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery056_x264/Robbery056_x264-seg23.mp4,Robbery,Robbery056_x264,ucfcrime
2088,89,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse046_x264/Abuse046_x264-seg25.mp4,Abuse,Abuse046_x264,ucfcrime
2089,2082,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting013_x264/Fighting013_x264-seg5.mp4,Fighting,Fighting013_x264,ucfcrime
2090,753,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest043_x264/Arrest043_x264-seg1.mp4,Arrest,Arrest043_x264,ucfcrime
2091,2546,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery072_x264/Robbery072_x264-seg22.mp4,Robbery,Robbery072_x264,ucfcrime
2092,1630,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting026_x264/Fighting026_x264-seg20.mp4,Fighting,Fighting026_x264,ucfcrime
2093,11,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse022_x264/Abuse022_x264-seg28.mp4,Abuse,Abuse022_x264,ucfcrime
2094,2444,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery030_x264/Robbery030_x264-seg27.mp4,Robbery,Robbery030_x264,ucfcrime
2095,284,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse004_x264/Abuse004_x264-seg6.mp4,Abuse,Abuse004_x264,ucfcrime
2096,1066,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault005_x264/Assault005_x264-seg5.mp4,Assault,Assault005_x264,ucfcrime
2097,1191,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault019_x264/Assault019_x264-seg26.mp4,Assault,Assault019_x264,ucfcrime
2098,1440,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault049_x264/Assault049_x264-seg9.mp4,Assault,Assault049_x264,ucfcrime
2099,3066,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery056_x264/Robbery056_x264-seg10.mp4,Robbery,Robbery056_x264,ucfcrime
2100,3159,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery023_x264/Robbery023_x264-seg12.mp4,Robbery,Robbery023_x264,ucfcrime
2101,2738,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery039_x264/Robbery039_x264-seg4.mp4,Robbery,Robbery039_x264,ucfcrime
2102,2962,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery060_x264/Robbery060_x264-seg19.mp4,Robbery,Robbery060_x264,ucfcrime
2103,1568,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault037_x264/Assault037_x264-seg27.mp4,Assault,Assault037_x264,ucfcrime
2104,2427,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery008_x264/Robbery008_x264-seg3.mp4,Robbery,Robbery008_x264,ucfcrime
2105,2737,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery037_x264/Robbery037_x264-seg3.mp4,Robbery,Robbery037_x264,ucfcrime
2106,2817,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery073_x264/Robbery073_x264-seg17.mp4,Robbery,Robbery073_x264,ucfcrime
2107,1687,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting011_x264/Fighting011_x264-seg5.mp4,Fighting,Fighting011_x264,ucfcrime
2108,851,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest029_x264/Arrest029_x264-seg14.mp4,Arrest,Arrest029_x264,ucfcrime
2109,2207,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting036_x264/Fighting036_x264-seg3.mp4,Fighting,Fighting036_x264,ucfcrime
2110,895,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest026_x264/Arrest026_x264-seg21.mp4,Arrest,Arrest026_x264,ucfcrime
2111,496,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse023_x264/Abuse023_x264-seg25.mp4,Abuse,Abuse023_x264,ucfcrime
2112,2305,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery086_x264/Robbery086_x264-seg13.mp4,Robbery,Robbery086_x264,ucfcrime
2113,1782,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting050_x264/Fighting050_x264-seg13.mp4,Fighting,Fighting050_x264,ucfcrime
2114,335,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse024_x264/Abuse024_x264-seg26.mp4,Abuse,Abuse024_x264,ucfcrime
2115,515,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse024_x264/Abuse024_x264-seg21.mp4,Abuse,Abuse024_x264,ucfcrime
2116,1348,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault050_x264/Assault050_x264-seg28.mp4,Assault,Assault050_x264,ucfcrime
2117,1015,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault028_x264/Assault028_x264-seg1.mp4,Assault,Assault028_x264,ucfcrime
2118,3209,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery008_x264/Robbery008_x264-seg30.mp4,Robbery,Robbery008_x264,ucfcrime
2119,3068,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery070_x264/Robbery070_x264-seg15.mp4,Robbery,Robbery070_x264,ucfcrime
2120,1781,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting011_x264/Fighting011_x264-seg31.mp4,Fighting,Fighting011_x264,ucfcrime
2121,2569,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery090_x264/Robbery090_x264-seg29.mp4,Robbery,Robbery090_x264,ucfcrime
2122,1785,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting026_x264/Fighting026_x264-seg14.mp4,Fighting,Fighting026_x264,ucfcrime
2123,2070,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting007_x264/Fighting007_x264-seg22.mp4,Fighting,Fighting007_x264,ucfcrime
2124,356,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse046_x264/Abuse046_x264-seg8.mp4,Abuse,Abuse046_x264,ucfcrime
2125,3118,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery033_x264/Robbery033_x264-seg26.mp4,Robbery,Robbery033_x264,ucfcrime
2126,1312,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault005_x264/Assault005_x264-seg30.mp4,Assault,Assault005_x264,ucfcrime
2127,1635,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting027_x264/Fighting027_x264-seg28.mp4,Fighting,Fighting027_x264,ucfcrime
2128,550,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse005_x264/Abuse005_x264-seg29.mp4,Abuse,Abuse005_x264,ucfcrime
2129,2388,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery107_x264/Robbery107_x264-seg19.mp4,Robbery,Robbery107_x264,ucfcrime
2130,2479,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery060_x264/Robbery060_x264-seg27.mp4,Robbery,Robbery060_x264,ucfcrime
2131,2521,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery009_x264/Robbery009_x264-seg1.mp4,Robbery,Robbery009_x264,ucfcrime
2132,2265,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting016_x264/Fighting016_x264-seg5.mp4,Fighting,Fighting016_x264,ucfcrime
2133,1227,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault009_x264/Assault009_x264-seg3.mp4,Assault,Assault009_x264,ucfcrime
2134,2928,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery006_x264/Robbery006_x264-seg18.mp4,Robbery,Robbery006_x264,ucfcrime
2135,957,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest002_x264/Arrest002_x264-seg27.mp4,Arrest,Arrest002_x264,ucfcrime
2136,1773,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting006_x264/Fighting006_x264-seg5.mp4,Fighting,Fighting006_x264,ucfcrime
2137,2141,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting039_x264/Fighting039_x264-seg17.mp4,Fighting,Fighting039_x264,ucfcrime
2138,1008,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest037_x264/Arrest037_x264-seg5.mp4,Arrest,Arrest037_x264,ucfcrime
2139,1092,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault014_x264/Assault014_x264-seg0.mp4,Assault,Assault014_x264,ucfcrime
2140,2922,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery013_x264/Robbery013_x264-seg4.mp4,Robbery,Robbery013_x264,ucfcrime
2141,2744,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery082_x264/Robbery082_x264-seg25.mp4,Robbery,Robbery082_x264,ucfcrime
2142,996,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest023_x264/Arrest023_x264-seg21.mp4,Arrest,Arrest023_x264,ucfcrime
2143,1679,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting026_x264/Fighting026_x264-seg18.mp4,Fighting,Fighting026_x264,ucfcrime
2144,153,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse018_x264/Abuse018_x264-seg9.mp4,Abuse,Abuse018_x264,ucfcrime
2145,3046,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery019_x264/Robbery019_x264-seg5.mp4,Robbery,Robbery019_x264,ucfcrime
2146,580,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest011_x264/Arrest011_x264-seg3.mp4,Arrest,Arrest011_x264,ucfcrime
2147,1470,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault030_x264/Assault030_x264-seg11.mp4,Assault,Assault030_x264,ucfcrime
2148,703,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest034_x264/Arrest034_x264-seg8.mp4,Arrest,Arrest034_x264,ucfcrime
2149,1212,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault031_x264/Assault031_x264-seg21.mp4,Assault,Assault031_x264,ucfcrime
2150,896,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest005_x264/Arrest005_x264-seg16.mp4,Arrest,Arrest005_x264,ucfcrime
2151,487,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse006_x264/Abuse006_x264-seg24.mp4,Abuse,Abuse006_x264,ucfcrime
2152,559,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse035_x264/Abuse035_x264-seg19.mp4,Abuse,Abuse035_x264,ucfcrime
2153,1141,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault049_x264/Assault049_x264-seg5.mp4,Assault,Assault049_x264,ucfcrime
2154,1119,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault002_x264/Assault002_x264-seg18.mp4,Assault,Assault002_x264,ucfcrime
2155,512,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse006_x264/Abuse006_x264-seg12.mp4,Abuse,Abuse006_x264,ucfcrime
2156,633,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest031_x264/Arrest031_x264-seg12.mp4,Arrest,Arrest031_x264,ucfcrime
